transaction_id,date,amount,transaction_count,average_transaction_value,customer_tenure_days,credit_score,payment_frequency,industry_sector,geographical_region,amount_volatility,payment_delay_days,compliance_score,risk_label,month,day_of_week,is_month_end
3539,2024-03-17 05:35:14.882501066,46.508724514188025,5,42.32469874266948,228,689.2183642349032,monthly,retail,West,1.3433184258260946,11.093174764087948,86.56141801881625,1,3,6,0
3540,2024-03-17 06:27:48.797892604,76.00896581783572,9,28.633782432454794,1516,591.4131933075913,quarterly,tech,West,-0.00408587794748536,0.19856119270059092,83.46450502630434,0,3,6,0
3541,2024-03-17 07:20:22.713284144,232.99137556341276,5,107.38399326267059,2441,665.2385115181773,weekly,retail,North,-0.9066983249173806,2.353743407553786,89.85890728141698,0,3,6,0
3542,2024-03-17 08:12:56.628675682,131.55395098613334,10,11.001308935797217,116,720.8335721647187,monthly,manufacturing,North,0.6585650675398451,2.3495026705548687,85.34486268197436,0,3,6,0
3543,2024-03-17 09:05:30.544067222,18.590002254630456,8,11.902858993842676,395,713.9471363393097,weekly,manufacturing,East,0.5155556150157555,6.593551340272783,95.19810133093708,0,3,6,0
3544,2024-03-17 09:58:04.459458762,216.26325744124676,6,20.58753252772745,2393,639.9433063604367,weekly,services,West,0.17791086838172382,8.820431361019768,100.0,0,3,6,0
3545,2024-03-17 10:50:38.374850300,74.67401249768199,6,24.48499355740759,2337,769.7476348783275,weekly,manufacturing,West,0.014159750451217765,2.047305575810052,75.49094852194492,0,3,6,0
3546,2024-03-17 11:43:12.290241840,108.53425048714095,4,34.60383215601549,2602,623.9813427642885,weekly,manufacturing,South,-0.8248207526383883,3.1752591213988794,97.81523510395645,0,3,6,0
3547,2024-03-17 12:35:46.205633378,236.64020358529265,5,11.912689770496314,1903,610.4823526270201,weekly,tech,South,-0.0945767963929432,0.4477376631897673,80.6896051179073,0,3,6,0
3548,2024-03-17 13:28:20.121024918,17.964898137318954,2,40.504121525111444,2900,704.4536271973468,monthly,services,West,0.9602720511636994,0.44863472789379016,85.38942800615212,0,3,6,0
3549,2024-03-17 14:20:54.036416456,52.67676261944288,3,11.74481322810123,2274,652.5581061937648,monthly,retail,East,-1.286238767412239,6.506945806183203,87.31302485310962,0,3,6,0
3550,2024-03-17 15:13:27.951807996,32.09003188204117,7,36.90847663848235,2363,727.3892860672084,monthly,services,North,-1.4873875223413329,8.768321324616299,95.51994039842607,0,3,6,0
3551,2024-03-17 16:06:01.867199536,11.383222656975349,4,85.8495988728781,2038,648.7389985819723,weekly,services,North,1.1227736663314616,1.6194779485394535,83.94717835682997,0,3,6,0
3552,2024-03-17 16:58:35.782591074,77.22397591064157,6,65.78048402304688,2585,725.0836105660234,monthly,retail,West,-0.32044817370701745,4.089394698468752,80.55342740291351,0,3,6,0
3553,2024-03-17 17:51:09.697982614,672.8729643565634,4,25.064734854566325,1644,773.695237466929,quarterly,manufacturing,East,0.5211958866550912,3.8109319224935896,88.04312738267427,0,3,6,0
3554,2024-03-17 18:43:43.613374152,8.670463551356283,4,20.35340000531672,975,741.1070113639386,quarterly,retail,West,0.11728203868714157,10.757761751074979,76.12500715051769,0,3,6,0
3555,2024-03-17 19:36:17.528765692,52.86383141972262,4,258.712460769212,411,671.5778332674623,weekly,services,East,-1.8022469626180313,0.3628969543185817,75.49355911990443,0,3,6,0
3556,2024-03-17 20:28:51.444157230,103.60058070546435,7,57.5264183622954,2546,669.40874588726,monthly,manufacturing,West,-0.6687659598277498,4.966657471399821,100.0,0,3,6,0
3557,2024-03-17 21:21:25.359548770,61.74902597232694,5,55.86689138461683,2529,667.5899349782869,quarterly,retail,West,-2.772706815890853,1.9466943647606227,76.25132735796848,0,3,6,0
3558,2024-03-17 22:13:59.274940310,48.75812974226826,5,74.35736784011776,2271,719.5824978481774,weekly,retail,East,0.4302262508749033,7.280247761891906,81.18605010009533,0,3,6,0
3559,2024-03-17 23:06:33.190331848,14.891396596481735,7,52.269526549046034,1679,672.6057178225334,monthly,manufacturing,North,0.1388268742756397,0.8094731406642932,100.0,0,3,6,0
3560,2024-03-17 23:59:07.105723388,68.90899651032748,2,51.96233466398447,2125,651.199771184716,monthly,tech,East,-1.4430470790373937,5.871453551811523,86.09268157762699,0,3,6,0
3561,2024-03-18 00:51:41.021114926,25.616483294707457,6,44.063899442815604,41,705.5745610022645,monthly,services,South,0.8376576388390768,10.454532546794281,90.33299069704057,0,3,0,0
3562,2024-03-18 01:44:14.936506466,6.110925868572712,6,42.97196639267618,1872,753.2726270172445,monthly,retail,East,-0.769166167736521,8.928521225885795,72.41442581873828,1,3,0,0
3563,2024-03-18 02:36:48.851898006,180.2946073625405,5,26.54636761315752,3294,713.5158509262704,monthly,tech,West,-2.077177064296875,15.210114708792666,82.26484709182819,1,3,0,0
3564,2024-03-18 03:29:22.767289544,142.36380949068837,5,31.334413038823985,3025,762.8575376021752,quarterly,manufacturing,East,-0.060927100930862316,0.6737986593863354,85.33694760613443,0,3,0,0
3565,2024-03-18 04:21:56.682681084,57.492872112081734,4,112.80216012184206,2258,690.8411425034423,weekly,tech,East,-1.187627676896846,4.970785349160262,75.97838879933742,0,3,0,0
3566,2024-03-18 05:14:30.598072622,68.65367671728602,4,65.81931478003428,1429,695.0498552455006,monthly,tech,West,1.0941473298589097,0.36118203278382494,90.73065358592017,0,3,0,0
3567,2024-03-18 06:07:04.513464162,159.86313017220283,6,17.292154085284547,1376,709.2463927318975,quarterly,tech,North,-0.2985574074518761,3.7793442046579697,87.52270081210855,0,3,0,0
3568,2024-03-18 06:59:38.428855700,68.32936781276656,5,70.1638190484274,1484,747.5100075106099,quarterly,tech,North,1.035185550893524,3.1455966413590177,82.75238643761995,0,3,0,0
3569,2024-03-18 07:52:12.344247240,134.83038145015973,2,31.4934515339701,1655,707.8104680025648,monthly,services,North,-1.1727319890706973,1.0312325912052982,100.0,0,3,0,0
3570,2024-03-18 08:44:46.259638780,40.54927085935524,2,18.44453502165595,1081,640.8198297607232,weekly,retail,West,-0.5851056310178322,0.34623450470865635,70.3995101340051,1,3,0,0
3571,2024-03-18 09:37:20.175030318,202.75203675125567,3,46.6075759769283,1793,800.9202584764896,monthly,manufacturing,South,-1.1881820781857246,10.69171255263139,80.56686852271086,0,3,0,0
3572,2024-03-18 10:29:54.090421858,75.2477291626178,4,16.863057275040426,845,774.2298349494141,monthly,retail,East,0.2628566189335178,4.5223299481177195,84.53386672780715,0,3,0,0
3573,2024-03-18 11:22:28.005813396,66.29085430810701,5,16.210491425407167,1736,728.9477353047901,weekly,tech,East,-0.035249303744615,3.1204454089996974,68.94809945267463,1,3,0,0
3574,2024-03-18 12:15:01.921204936,15.331950382196704,6,93.16783798901136,44,665.2197383921084,quarterly,tech,West,-0.8944742978520208,2.7524589282497596,72.21591133225455,1,3,0,0
3575,2024-03-18 13:07:35.836596474,72.74468567930782,9,12.564214751043092,2801,678.0459399244528,monthly,tech,South,1.596358281085705,5.115270284159342,90.64089860874229,1,3,0,0
3576,2024-03-18 14:00:09.751988014,23.760988151691336,3,39.231674217969505,3049,730.2497876319035,monthly,services,South,-0.3948336004707045,2.014328701371547,66.94330755172629,1,3,0,0
3577,2024-03-18 14:52:43.667379554,28.83867226738315,5,67.5769037142913,2298,658.6930558183449,monthly,services,East,0.14739120976779888,6.4736180196513295,75.26523695602661,0,3,0,0
3578,2024-03-18 15:45:17.582771092,24.15821219274403,3,17.325286461413636,2894,683.5743575108025,monthly,manufacturing,South,0.5177771458726345,1.058583020214841,89.06163706295008,0,3,0,0
3579,2024-03-18 16:37:51.498162632,18.79827420659621,4,80.64821477946853,80,663.8291077148252,quarterly,services,North,-0.5372726374867068,1.193781369169437,99.40490823784512,0,3,0,0
3580,2024-03-18 17:30:25.413554170,457.0402233101432,3,55.024867640563265,562,704.5145664477691,quarterly,manufacturing,West,0.09917564463622254,11.782230588455874,86.58067583010529,1,3,0,0
3581,2024-03-18 18:22:59.328945710,206.7145925637279,9,525.581218967176,1811,719.5052770032178,weekly,retail,North,0.3615269496538705,2.1445474155948108,76.82113126065776,0,3,0,0
3582,2024-03-18 19:15:33.244337248,372.5486011312189,6,37.92343549927501,3263,737.1059832046053,quarterly,manufacturing,West,0.3244265205841631,7.378914399679552,72.09389090538963,1,3,0,0
3583,2024-03-18 20:08:07.159728788,16.072423549900805,1,151.0739242020821,1247,641.368927303458,monthly,tech,West,-0.7843372720225894,0.219226357059201,79.21035585316922,0,3,0,0
3584,2024-03-18 21:00:41.075120328,58.63042442028164,5,12.881469044816443,1987,670.5811797157637,quarterly,tech,East,0.44327565639944216,3.425834549611469,73.48268419407563,0,3,0,0
3585,2024-03-18 21:53:14.990511866,14.976650797128679,6,17.973441422788923,130,664.7399605574952,weekly,tech,East,-0.06426216067719719,2.9691432980015557,94.31955927251701,0,3,0,0
3586,2024-03-18 22:45:48.905903406,27.22961377561229,6,82.06581669409682,2533,665.8855373160297,monthly,tech,West,-0.534634838281506,0.3706268103887922,80.79391581694034,0,3,0,0
3587,2024-03-18 23:38:22.821294944,21.799194434870927,4,21.71802903663346,1170,703.8146359255776,quarterly,tech,North,-2.1811529275495474,6.235196070663189,100.0,0,3,0,0
3588,2024-03-19 00:30:56.736686484,188.59163318087295,4,23.29816917695835,3214,668.1383407787459,weekly,manufacturing,East,-0.4253590568452756,1.985708153528781,91.11223983356922,0,3,1,0
3589,2024-03-19 01:23:30.652078024,36.736482023607394,3,152.8808073558119,3010,639.5231326259404,quarterly,retail,South,0.8223918909921856,7.722033889803749,78.82725657088442,0,3,1,0
3590,2024-03-19 02:16:04.567469562,158.91656780171468,2,58.403180271371994,2712,709.1137526454147,monthly,services,West,0.9266938199497387,1.4457882176115153,73.46597957572745,0,3,1,0
3591,2024-03-19 03:08:38.482861102,99.89512539193947,3,52.458469733132006,3390,589.1045338245713,weekly,manufacturing,East,-2.3311410295132884,1.843329405317332,100.0,0,3,1,0
3592,2024-03-19 04:01:12.398252640,546.5570818936914,4,42.76887455160305,578,671.7681406469825,quarterly,tech,South,-0.9697254952675529,0.598828900483813,74.54552044456666,0,3,1,0
3593,2024-03-19 04:53:46.313644180,12.435506109886198,5,46.2577004829752,1048,753.4543962621558,monthly,manufacturing,North,0.1693476163524357,1.1551454505022565,82.12169709555107,0,3,1,0
3594,2024-03-19 05:46:20.229035718,192.33396071545943,5,8.378459643317154,2744,767.4945896468205,weekly,retail,West,-1.0325425860992414,15.40068472398403,84.16057713076026,1,3,1,0
3595,2024-03-19 06:38:54.144427258,171.81887513092835,2,38.74891791340259,3329,729.7218176632759,monthly,retail,South,-0.6418011824754675,4.939804022520802,63.21838254126371,1,3,1,0
3596,2024-03-19 07:31:28.059818798,20.627418005367865,2,19.46116781229832,46,679.5713693648916,monthly,manufacturing,West,2.190911948840314,8.33148537180241,71.2730979684372,1,3,1,0
3597,2024-03-19 08:24:01.975210336,149.47562506183996,4,76.55676540967049,629,733.6141849350464,monthly,tech,North,0.2726417027384711,0.5235816604926545,88.57106535822692,0,3,1,0
3598,2024-03-19 09:16:35.890601876,76.41239819350751,5,19.25236615401435,2635,805.0416921701192,monthly,tech,South,-1.0553925347199191,3.2266928417595846,84.82796881983029,0,3,1,0
3599,2024-03-19 10:09:09.805993414,43.489683108531615,6,21.72513072263548,3599,717.1447100482153,weekly,services,South,-2.030519362944249,0.04269035961902055,66.05589316218172,1,3,1,0
3600,2024-03-19 11:01:43.721384954,23.952303841447794,6,11.380245691443672,889,740.8758670320341,monthly,manufacturing,East,-0.9613738834066985,0.4514442367248486,91.91788208177124,0,3,1,0
3601,2024-03-19 11:54:17.636776492,26.599450257180923,6,56.122699934587345,2440,799.7658313850151,quarterly,retail,South,-0.9856476993897242,0.9147958991199622,79.19690523870091,0,3,1,0
3602,2024-03-19 12:46:51.552168032,424.03334490599633,4,106.04290158045853,925,731.6801060829018,monthly,services,West,0.5387462415578324,5.468147932770586,63.85449715550977,1,3,1,0
3603,2024-03-19 13:39:25.467559572,54.635443415895736,9,16.49688253990103,2555,663.1597505298173,quarterly,retail,North,2.147363707132297,3.755409924193163,91.88390631970069,1,3,1,0
3604,2024-03-19 14:31:59.382951110,119.35831286739612,2,19.786449001665197,286,608.4657146144473,quarterly,manufacturing,East,-0.4090671747769697,9.295278531591359,88.70379260479217,0,3,1,0
3605,2024-03-19 15:24:33.298342650,24.756810387439916,5,74.95756876297928,2794,735.4240026465841,quarterly,services,North,-1.1220680050499954,2.9971508511738136,62.51589203852292,1,3,1,0
3606,2024-03-19 16:17:07.213734188,25.031800931603236,8,32.06633269523108,2905,658.2565028311606,monthly,retail,West,0.6804685210588324,4.569036183144077,64.48919520595851,1,3,1,0
3607,2024-03-19 17:09:41.129125728,161.09347865369182,6,39.97187975310685,2883,723.0128859834449,monthly,manufacturing,South,0.3662443831811475,4.947990874798515,84.37918024850875,0,3,1,0
3608,2024-03-19 18:02:15.044517266,14.160038234641402,3,51.19265459465687,1281,641.0147387658101,quarterly,manufacturing,East,-0.8223492175770226,0.38428237936116283,74.13950396256473,0,3,1,0
3609,2024-03-19 18:54:48.959908806,36.04565149180303,5,27.65919665108826,3035,673.9698828318515,monthly,manufacturing,East,-0.2526911534556483,10.184038032728882,71.16387686308052,1,3,1,0
3610,2024-03-19 19:47:22.875300346,56.48795395428801,5,24.989981950891845,2840,739.6939470574686,quarterly,services,West,0.3875260753497933,3.2933660221412104,69.47901922270387,1,3,1,0
3611,2024-03-19 20:39:56.790691884,61.030430585480055,6,15.994054496133357,104,597.5546750873262,monthly,services,North,-0.33164314534452927,5.8475774471834,66.37576417550082,1,3,1,0
3612,2024-03-19 21:32:30.706083424,45.64557709186763,9,14.780155816602246,2179,816.1976262427687,monthly,retail,East,-0.4127557656678978,2.933846615188755,92.37693482995351,0,3,1,0
3613,2024-03-19 22:25:04.621474962,81.11109685905518,8,7.353089935741254,3521,632.4420256606852,weekly,manufacturing,East,-0.43548164234745973,4.147346245109011,74.38924158159838,0,3,1,0
3614,2024-03-19 23:17:38.536866502,109.16448219918176,1,37.749586717082074,569,672.2831668623205,quarterly,services,South,0.5969114397949741,3.2060944566355265,84.54210669053758,0,3,1,0
3615,2024-03-20 00:10:12.452258042,113.8221958689866,7,37.73483809006368,1351,686.6775209193412,weekly,tech,West,-0.8973726277304057,5.399760386751585,94.19546712892512,0,3,2,0
3616,2024-03-20 01:02:46.367649580,20.37270859753881,4,48.10903940711389,631,685.0033738004084,monthly,retail,East,-1.0339979942653683,0.5905504374937393,80.72145974682739,0,3,2,0
3617,2024-03-20 01:55:20.283041120,41.09329222882066,3,67.34708512714187,374,657.7750793380213,weekly,services,North,1.706393411015629,5.134135097418357,100.0,1,3,2,0
3618,2024-03-20 02:47:54.198432658,180.32537570522098,5,39.79999777702467,2315,781.6518105372174,weekly,services,East,-1.2209392989744194,7.553643437295728,70.95141539203333,1,3,2,0
3619,2024-03-20 03:40:28.113824198,133.5728721311385,5,10.900660293691615,1476,670.2998337323545,monthly,retail,West,-0.8827798191872046,0.3429899710620258,73.13004521086566,0,3,2,0
3620,2024-03-20 04:33:02.029215736,13.834155195393587,4,19.13427432125365,2130,751.4721302277201,weekly,tech,West,-0.9590212780953247,4.27735552026486,77.03352556947918,0,3,2,0
3621,2024-03-20 05:25:35.944607276,77.59320821468712,6,15.011406736123487,1419,649.0103861633842,quarterly,manufacturing,South,-0.7546896897432448,0.39565121267323033,97.31584957820195,0,3,2,0
3622,2024-03-20 06:18:09.859998816,7.551715459458114,9,15.344923167451062,737,623.7668500202798,quarterly,tech,East,1.3464908986723731,1.531601730883569,86.20211130590559,1,3,2,0
3623,2024-03-20 07:10:43.775390354,57.22179756240013,8,52.09329170039216,107,738.4069180059989,monthly,services,North,1.2088265325366296,1.4040117862875467,74.38463553040422,0,3,2,0
3624,2024-03-20 08:03:17.690781894,364.2232547129818,3,34.97609567886426,1641,761.2635634423907,monthly,retail,South,0.11521617615022502,11.739186450372525,90.45366074203365,1,3,2,0
3625,2024-03-20 08:55:51.606173432,21.15988733897768,3,16.29690073269886,2626,705.3834427907987,monthly,tech,East,0.7609513045281716,1.2401417537910704,97.34317546064312,0,3,2,0
3626,2024-03-20 09:48:25.521564972,23.704785664017543,5,59.516454547129634,1462,819.5183983613776,weekly,tech,West,1.7516633576152252,1.4632391273250043,99.00603715091096,1,3,2,0
3627,2024-03-20 10:40:59.436956510,117.21733568117025,8,28.076599062354433,2040,688.9415529368586,quarterly,retail,West,-1.0061726915663833,2.8337652806178566,93.0005961016623,0,3,2,0
3628,2024-03-20 11:33:33.352348050,11.672066222095376,6,18.322717222594925,1545,711.8162619013272,weekly,services,South,0.5028146003821647,0.4436925832650051,88.68748001434611,0,3,2,0
3629,2024-03-20 12:26:07.267739590,28.998525101233025,6,46.102517110832814,3604,668.6166264587337,monthly,manufacturing,North,-0.33484613340252,2.402887663671793,68.6364647919068,1,3,2,0
3630,2024-03-20 13:18:41.183131128,99.13089391246795,7,99.48617508722748,622,675.9414216830369,quarterly,services,South,-0.3103041923516779,4.458975561057497,90.30688044562316,0,3,2,0
3631,2024-03-20 14:11:15.098522668,28.95416760299407,4,19.943974216953965,2825,758.9971039418016,monthly,manufacturing,South,2.3895398059574777,0.8495393126550042,87.15278113107428,1,3,2,0
3632,2024-03-20 15:03:49.013914206,43.12185791646391,7,15.64620256439825,2749,780.5568208236809,weekly,manufacturing,West,0.546008670307482,13.48045617800224,85.02132757357053,1,3,2,0
3633,2024-03-20 15:56:22.929305746,114.91419395203043,10,47.40788525072359,911,753.9536989850177,monthly,tech,South,-0.6262491913974902,1.9363355537414995,78.11933973432552,0,3,2,0
3634,2024-03-20 16:48:56.844697284,83.22485852390143,3,38.1882454047565,573,658.0356554750649,weekly,tech,South,1.3410076880799249,2.0214921494363542,75.64062965303495,1,3,2,0
3635,2024-03-20 17:41:30.760088824,71.2944437273044,7,23.493857207988846,2812,679.3356137212508,quarterly,retail,West,-0.3015647294224953,2.9296666288619724,82.75182735483207,0,3,2,0
3636,2024-03-20 18:34:04.675480364,38.895467251211805,3,20.43356142189704,2026,619.128438601686,weekly,services,North,-0.5765705090763676,1.568615003947123,89.86605507153334,0,3,2,0
3637,2024-03-20 19:26:38.590871902,79.04846261999495,5,37.317207640367165,930,779.3001381900455,quarterly,tech,South,-0.42229784448472335,5.746402718460523,75.7374716421724,0,3,2,0
3638,2024-03-20 20:19:12.506263442,48.2437998929506,1,13.068222426542613,1664,766.7918590044912,quarterly,retail,North,0.6722334170907726,2.3150387444773832,57.435070713084365,1,3,2,0
3639,2024-03-20 21:11:46.421654980,86.29792984631125,6,23.8381970377017,975,721.9694311602941,quarterly,services,South,-0.8231051071467894,1.6720257068699103,85.10594440894276,0,3,2,0
3640,2024-03-20 22:04:20.337046520,33.21720534210808,2,19.021170870965996,353,732.3815664507133,weekly,tech,West,1.0077386952898748,0.47840923382157957,75.52499869060074,0,3,2,0
3641,2024-03-20 22:56:54.252438060,45.48720263472767,3,15.909372738145251,748,730.9695764644841,weekly,services,East,0.36140584427110417,6.130697872896986,90.88148806570916,0,3,2,0
3642,2024-03-20 23:49:28.167829598,20.28825622268899,2,40.46035234250614,1686,655.7237278265713,weekly,tech,East,1.9720426381375968,3.884959680325843,90.19422772207798,1,3,2,0
3643,2024-03-21 00:42:02.083221138,52.71986818959506,5,145.96448252159252,1204,646.9967712203724,quarterly,tech,East,1.0784319441640595,16.014242014986774,81.89867191727797,1,3,3,0
3644,2024-03-21 01:34:35.998612676,24.26413020060634,3,9.597946473711778,996,710.4246482745189,weekly,services,North,1.4142622836733059,0.9177587877242405,74.16853870355517,1,3,3,0
3645,2024-03-21 02:27:09.914004216,17.920647681562983,5,66.19671693658982,3582,734.3564134373103,monthly,retail,South,-0.9916104924652651,1.4711607524958847,74.75102452641705,0,3,3,0
3646,2024-03-21 03:19:43.829395754,70.71524279209036,2,35.74442649757809,3242,696.1598980424333,quarterly,retail,West,-0.10314914311474598,11.299268197462805,92.81121803508441,0,3,3,0
3647,2024-03-21 04:12:17.744787294,67.54133466438914,4,1.4110373990309149,526,720.2459669766533,monthly,tech,North,-2.2951355325452276,19.5702864881526,98.87910197179858,1,3,3,0
3648,2024-03-21 05:04:51.660178834,119.44711665236372,6,24.758482732343996,637,741.6694594245971,weekly,services,North,-0.19692715770000258,0.8633738105890697,83.72397644960037,0,3,3,0
3649,2024-03-21 05:57:25.575570372,35.47663924463505,6,514.7478094192778,1642,746.989581916697,weekly,retail,South,-0.4831664644805984,0.7229206511781915,57.01447742685669,1,3,3,0
3650,2024-03-21 06:49:59.490961912,82.10942811537112,5,6.435016171945894,747,647.1156004059721,weekly,manufacturing,East,-0.08609690054932757,16.132649331392,61.39605069190608,1,3,3,0
3651,2024-03-21 07:42:33.406353450,94.70791460684592,1,85.56080533780998,1039,588.363197349369,monthly,tech,East,-1.0763764474734838,16.71407388483605,83.20008796856035,1,3,3,0
3652,2024-03-21 08:35:07.321744990,85.18060847157868,5,46.336883870396015,33,643.4637037782078,weekly,tech,West,-0.1778143387078011,9.37282261578607,65.24561142868484,1,3,3,0
3653,2024-03-21 09:27:41.237136528,23.91118442858303,7,16.083053652658858,1526,720.9669636745921,monthly,manufacturing,East,-0.5407819155196655,4.361615820009778,83.27409670513326,0,3,3,0
3654,2024-03-21 10:20:15.152528068,63.3936362798936,7,49.26662269695353,1411,594.6060976322913,weekly,services,East,2.884595149591991,7.194483648026293,90.9744214975705,1,3,3,0
3655,2024-03-21 11:12:49.067919608,78.58181379854815,4,46.558658662818786,2311,704.2474998534454,weekly,retail,West,-0.7895044625869514,7.51459171753659,79.99790140080346,0,3,3,0
3656,2024-03-21 12:05:22.983311146,54.99149115040537,2,31.504405412009948,2350,745.185991862288,quarterly,services,South,-2.234866607470874,2.425854304795748,87.20825593016492,0,3,3,0
3657,2024-03-21 12:57:56.898702686,6.776917425976728,4,25.790927106422426,2993,700.1684504191245,quarterly,tech,West,-0.22037614254531324,5.041940255104576,91.11972269178621,0,3,3,0
3658,2024-03-21 13:50:30.814094224,64.10290123465796,4,24.19660755445527,3496,734.0386605343192,weekly,tech,South,-1.467913045307478,14.045808130964012,80.96068999821891,1,3,3,0
3659,2024-03-21 14:43:04.729485764,498.9625482847282,6,42.08340378876455,1065,673.3847600594654,monthly,manufacturing,East,0.9989979100047796,2.5284615491479414,92.42562945386798,0,3,3,0
3660,2024-03-21 15:35:38.644877302,38.09034093568871,4,50.20277737982266,3316,714.7296818822716,monthly,tech,North,1.105595432752382,1.544315657384556,80.9812002183154,0,3,3,0
3661,2024-03-21 16:28:12.560268842,26.36198214909387,3,72.55155942230694,1077,695.012709449518,weekly,services,South,0.1620946030930982,7.146474785482447,78.71422754512948,0,3,3,0
3662,2024-03-21 17:20:46.475660382,79.30875766744865,2,29.1405530334774,568,657.9192898453866,quarterly,tech,North,2.8573861489921737,14.135536301715746,77.38545747961554,1,3,3,0
3663,2024-03-21 18:13:20.391051920,74.6177347706844,4,44.13534906167477,1093,640.1136908376591,weekly,tech,West,0.7047509017240341,4.213867341322587,76.77329666579217,0,3,3,0
3664,2024-03-21 19:05:54.306443460,179.9601010373904,8,11.799325098213782,2330,622.4257137322026,quarterly,retail,South,-1.37615957197663,5.0300840463246885,88.7517348821303,0,3,3,0
3665,2024-03-21 19:58:28.221834998,15.520036151337438,7,8.27014397966727,1396,747.0046420325854,quarterly,tech,South,0.8971253100098457,1.7956276557639617,75.78231000695857,0,3,3,0
3666,2024-03-21 20:51:02.137226538,113.4520468095237,5,23.442594802123583,1509,719.3944195118941,quarterly,retail,East,0.8756393691911919,2.5128906552221,88.93161427894879,0,3,3,0
3667,2024-03-21 21:43:36.052618078,98.53600961832414,10,13.087897903318638,2306,652.6132275424624,monthly,tech,South,0.7700646660313872,3.96632712122025,92.32103307308981,0,3,3,0
3668,2024-03-21 22:36:09.968009616,47.36357451171514,8,32.87804125534511,1018,644.6180107893408,quarterly,tech,East,0.2405250360711776,10.440491998852853,72.6750613389757,0,3,3,0
3669,2024-03-21 23:28:43.883401156,76.60691278592033,6,46.07307737536449,3378,700.9223403910067,monthly,tech,North,-1.1925634456847862,10.857663427395345,87.72467174759049,0,3,3,0
3670,2024-03-22 00:21:17.798792694,152.85006622403677,4,35.432906257560916,125,713.483525440687,weekly,retail,North,-0.9785368448036338,5.2115214122354665,63.634023150315116,1,3,4,0
3671,2024-03-22 01:13:51.714184234,130.62300893871165,8,21.89617883685906,769,671.540665749097,weekly,manufacturing,North,-0.14409729902990873,4.138626701984522,75.92909837549065,0,3,4,0
3672,2024-03-22 02:06:25.629575772,17.40888464921322,2,16.79932279874838,1092,668.3462750212987,quarterly,tech,South,-0.1768342932669012,4.035901461957356,78.73951786313884,0,3,4,0
3673,2024-03-22 02:58:59.544967312,123.98470196640176,6,58.40957955861669,2972,697.2699571721055,monthly,tech,East,0.40610579090234866,0.09338280049617732,77.93461051999505,0,3,4,0
3674,2024-03-22 03:51:33.460358852,51.17808407345253,2,78.74825745549653,2666,695.9559587540155,monthly,tech,South,-2.1875178313157457,5.162976876054577,100.0,0,3,4,0
3675,2024-03-22 04:44:07.375750390,58.725503126862655,10,33.37479608256714,1400,667.5456507560532,monthly,manufacturing,South,-0.5747999903699916,1.327168055073299,78.41150421755506,0,3,4,0
3676,2024-03-22 05:36:41.291141930,58.74446824161864,6,17.904625693234745,1914,703.2850151551212,monthly,tech,South,0.7453399497507481,1.6957778279512072,82.29058561540056,0,3,4,0
3677,2024-03-22 06:29:15.206533468,46.9816458308245,9,60.34780729919933,58,577.2679693413888,quarterly,tech,West,1.3867229267086896,16.052186516084873,77.09189245986965,1,3,4,0
3678,2024-03-22 07:21:49.121925008,179.77525674018796,3,12.198381810625412,58,717.6306642337026,quarterly,services,East,-0.4498891728537003,1.565767446852895,100.0,0,3,4,0
3679,2024-03-22 08:14:23.037316546,50.21340586503935,8,14.136890887566986,3210,738.1093691865872,quarterly,retail,East,0.14532929336174247,13.039421480914378,99.07291236445462,1,3,4,0
3680,2024-03-22 09:06:56.952708086,17.82236040772572,5,55.42978062046421,1167,681.5173236368856,monthly,retail,West,-0.3924437507950998,3.4895826418448284,93.62252524069332,0,3,4,0
3681,2024-03-22 09:59:30.868099626,36.83579799823437,9,9.180190329890275,274,772.1001861368984,quarterly,services,South,-0.5127616821162728,0.5025210020035731,70.54969334292574,1,3,4,0
3682,2024-03-22 10:52:04.783491164,65.28058792442135,9,11.942843090180325,2188,663.5904941442519,monthly,manufacturing,North,-0.9801797656683178,0.8847804436630379,80.4395852616768,0,3,4,0
3683,2024-03-22 11:44:38.698882704,186.6461884474079,5,86.97870498069784,1224,705.4775272676776,quarterly,retail,East,-0.8918121810588907,0.9254973381329513,100.0,0,3,4,0
3684,2024-03-22 12:37:12.614274242,99.79266513236891,5,8.96084071016856,682,650.4460128008077,weekly,retail,North,0.1422599437235062,1.8095882337901035,100.0,0,3,4,0
3685,2024-03-22 13:29:46.529665782,23.32357662410001,4,25.532960783898385,577,700.8909190506457,weekly,services,West,0.5443104750922849,2.323485743371979,67.37987402999045,1,3,4,0
3686,2024-03-22 14:22:20.445057320,655.3634168644887,15,134.72247616177162,675,687.2065119935572,weekly,tech,South,-1.7539095620792182,3.1216284367017124,68.45695971863921,1,3,4,0
3687,2024-03-22 15:14:54.360448860,71.14893179337552,5,53.32602776093365,326,638.3694418915958,quarterly,services,South,0.38139785784829733,4.340260672258591,86.55087849455786,0,3,4,0
3688,2024-03-22 16:07:28.275840400,195.46683791404897,4,14.512825236022547,759,721.8538746102366,weekly,services,North,-0.24918430786985732,7.736375317473188,85.3200131485938,0,3,4,0
3689,2024-03-22 17:00:02.191231938,46.91256576957114,5,43.91530907245635,3118,716.8229974867623,quarterly,tech,West,0.017511166025001704,1.5524969558419714,93.36746266460403,0,3,4,0
